approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.0011005658,0.166097,688.77,1444.51,0.822791188955307,344,1493,2.04486,-0.0010946391,191104,14484.154031991959,4586496,18.623375
0.0017272597,0.22338869,670.53,1462.88,0.8508786261081696,361,1494,2.1139216,0.0020953065,191232,14492.664526224136,4589568,16.238419
0.0010969386,0.15576172,664.53,1447.21,0.8394507616758347,370,1495,2.0902286,0.00046056492,191360,14500.967186927795,4592640,16.92761
0.00070147275,0.13452148,663.15,1444.91,0.8469784706830978,279,1496,2.0597122,-0.00020011477,191488,14511.965704917908,4595712,14.042202
0.0007379223,0.14225261,658.41,1431.02,0.8386145830154419,331,1497,2.1306362,-0.0010518811,191616,14521.226602315903,4598784,15.583401
0.00042012526,0.084472656,650.79,1428.03,0.8599769622087479,328,1498,2.0980036,-0.00042150266,191744,14530.569371461868,4601856,14.271059
0.00059439096,0.11368815,646.79,1417.9,0.8626749366521835,333,1499,2.1846888,-0.0010247533,191872,14539.77469754219,4604928,18.207853
0.00033401616,0.05061849,651.65,1430.36,0.8428671061992645,320,1500,2.2853143,-0.0008498725,192000,14549.37446975708,4608000,16.526896
0.0002973679,0.04671224,655.69,1437.46,0.8933493420481682,329,1501,2.1104863,-0.00054718484,192128,14558.699434280396,4611072,11.845338
0.0019648578,0.1949056,656.63,1438.84,0.8488864600658417,285,1502,2.297809,0.0022914936,192256,14569.46877026558,4614144,16.161547
0.0011604459,0.2507324,651.57,1423.8,0.8802847787737846,311,1503,2.2576509,0.0012948948,192384,14579.323835611343,4617216,15.6716585
0.0016394415,0.2961426,656.71,1437.46,0.9204782545566559,341,1504,2.2415483,0.003327308,192512,14588.325234174728,4620288,13.548134
0.0028882094,0.30810547,650.76,1412.72,0.8772660866379738,345,1505,2.2989962,0.0037718047,192640,14597.229281425476,4623360,15.897372
0.0038043547,0.2916667,658.07,1429.42,0.8159145712852478,358,1506,2.1110806,0.005919497,192768,14605.801748037338,4626432,17.839926
0.00073759235,0.13476562,659.52,1429.13,0.8335239291191101,292,1507,2.290593,-0.00079591695,192896,14616.323528051376,4629504,17.266647
0.0035898103,0.39322916,663.34,1424.72,0.8699739128351212,311,1508,2.1903782,0.006763509,193024,14626.187142372131,4632576,14.845703
0.0012548076,0.28149414,664.69,1429.38,0.8450662195682526,330,1509,2.3351753,0.0002500838,193152,14635.481020450592,4635648,15.256753
0.0005938939,0.11604818,655.01,1455.39,0.8129297196865082,321,1510,2.259848,-0.00044596064,193280,14645.050630807877,4638720,18.39901
0.0009910611,0.22672525,666.84,1457.0,0.8229625821113586,334,1511,2.2711377,0.0009682803,193408,14654.22746181488,4641792,16.613194
0.0010153279,0.1920573,670.08,1460.66,0.7664438635110855,339,1512,2.2637475,-0.00052020286,193536,14663.287365674973,4644864,18.591682
0.0010393881,0.19051109,671.24,1462.75,0.8433871120214462,346,1513,2.374928,0.0009815582,193664,14672.148335933685,4647936,17.194271
0.0006613338,0.13256836,664.68,1445.95,0.8439827114343643,337,1514,2.2032225,0.0003689833,193792,14681.261225700378,4651008,14.931019
0.0009444842,0.19816081,661.59,1440.68,0.8355238139629364,325,1515,2.35752,0.00026544207,193920,14690.686995506287,4654080,17.044466
0.0012606569,0.21150717,656.38,1420.92,0.829396203160286,285,1516,2.2923563,-0.00016041106,194048,14701.449970960617,4657152,17.05652
0.0007239837,0.15673828,664.4,1443.27,0.86661396920681,307,1517,2.3035839,-0.0012472973,194176,14711.45048546791,4660224,14.452855
0.0012098042,0.27555338,665.79,1444.92,0.816149115562439,334,1518,2.3750312,0.00082326337,194304,14720.629298686981,4663296,17.382915
0.00095817616,0.18986003,664.14,1437.03,0.8026952296495438,382,1519,2.3426092,-0.00049290457,194432,14728.65290594101,4666368,16.347984
0.0017180012,0.27010092,666.62,1436.69,0.8101090490818024,358,1520,2.2647653,0.0018999734,194560,14737.215689897537,4669440,17.34656
0.000946493,0.17260742,664.64,1426.51,0.8208560049533844,288,1521,2.3738651,-0.00072168163,194688,14747.870401144028,4672512,14.962637
0.0006072865,0.12125651,664.77,1429.6,0.8297308832406998,315,1522,2.255045,-0.00078341906,194816,14757.609073638916,4675584,15.597646
0.0018003212,0.31315106,662.42,1410.31,0.8331384509801865,328,1523,2.4587178,0.0025744548,194944,14766.962515354156,4678656,16.269024
0.001691717,0.34155273,660.48,1406.22,0.855658695101738,318,1524,2.366917,0.0016750991,195072,14776.614262580872,4681728,15.641649
0.0016709615,0.27132162,660.33,1406.7,0.8823797404766083,323,1525,2.3395145,0.003095426,195200,14786.09893321991,4684800,11.629209
0.0016345239,0.2631836,660.21,1404.98,0.8620525896549225,324,1526,2.4698212,0.0028296683,195328,14795.5792927742,4687872,13.534022
0.0023085698,0.29484048,652.89,1388.22,0.8563680350780487,290,1527,2.2729535,0.0031695485,195456,14806.169544935226,4690944,18.666765
0.0013311723,0.21940103,651.13,1378.73,0.8619100004434586,309,1528,2.4512596,0.002126399,195584,14816.098602771759,4694016,14.391933
0.0005827466,0.10644531,652.22,1387.76,0.8339286297559738,320,1529,2.4004076,-0.00037344132,195712,14825.685637950897,4697088,18.368492
0.0009612687,0.17529297,651.43,1383.76,0.8664332330226898,333,1530,2.4333735,0.00036926978,195840,14834.90764927864,4700160,13.59419
0.0007090066,0.15275064,644.17,1362.07,0.8787130564451218,344,1531,2.3310225,6.775881e-05,195968,14843.823078870773,4703232,14.254624
0.0003888855,0.079345696,630.7,1352.94,0.8577981144189835,365,1532,2.3673556,-0.0009376551,196096,14852.23782324791,4706304,15.7543125
0.0005766188,0.11393229,629.9,1351.22,0.8418044596910477,288,1533,2.3466337,-0.0011591081,196224,14862.894819498062,4709376,16.233755
0.00093239034,0.19165038,634.18,1355.35,0.8623281866312027,326,1534,2.3441648,0.000102604085,196352,14872.317396640778,4712448,16.42028
0.00059130776,0.13248697,639.6,1369.66,0.8940147757530212,338,1535,2.3657703,-0.00027624698,196480,14881.390320539474,4715520,13.109024
0.0006968255,0.15535483,639.88,1373.3,0.8873109742999077,329,1536,2.3650181,-0.0017064004,196608,14890.725605010986,4718592,11.699601
0.00089696783,0.20182292,636.88,1358.45,0.8776932954788208,326,1537,2.3740342,-0.00033071788,196736,14900.148155927658,4721664,15.243589
0.00078540266,0.16373697,632.32,1344.89,0.8707381337881088,346,1538,2.3459952,-0.00038965268,196864,14909.022931814194,4724736,16.103401
0.003943493,0.4078776,630.73,1331.9,0.8514115661382675,329,1539,2.3806338,0.0063101654,196992,14918.363642692566,4727808,15.018092
0.0014357171,0.24723306,643.55,1367.42,0.8370840400457382,320,1540,2.2792056,0.00034954338,197120,14927.936054944992,4730880,19.25379
0.000736316,0.15348308,645.07,1378.73,0.8425669223070145,318,1541,2.331355,-0.0009788577,197248,14937.586649894714,4733952,16.181767
0.0007012326,0.14347331,645.63,1379.85,0.8301117718219757,323,1542,2.288556,-0.0013065706,197376,14947.08745098114,4737024,15.69664
0.00057926436,0.1077474,673.04,1400.2,0.7961967140436172,285,1543,2.3400145,-0.00020591838,197504,14957.862969875336,4740096,17.543663
0.00055367674,0.12581381,667.25,1383.19,0.8496441394090652,313,1544,2.398809,-0.00040387613,197632,14967.672059059143,4743168,17.541395
0.0008015804,0.15779622,670.09,1405.52,0.8798590004444122,325,1545,2.2695034,0.0006362273,197760,14977.114581108093,4746240,14.799692
0.0005881382,0.14184572,669.36,1400.55,0.8578462302684784,322,1546,2.3871577,-0.001320074,197888,14986.636704921722,4749312,15.500354
0.0010127865,0.18505858,663.76,1380.53,0.8410108387470245,346,1547,2.3402143,-0.0005643065,198016,14995.513031721115,4752384,18.927023
0.0007213578,0.15445964,663.42,1374.7,0.8215110749006271,331,1548,2.334803,1.1732303e-05,198144,15004.780749797821,4755456,19.669971
0.0006654285,0.14176433,661.9,1366.97,0.7947751879692078,278,1549,2.3333232,-0.00051533175,198272,15015.793337345123,4758528,18.534477
0.0009226469,0.20499673,674.4,1384.58,0.8229750692844391,314,1550,2.3009372,0.0012630654,198400,15025.567488908768,4761600,18.784914
0.0006559446,0.12825522,672.88,1383.52,0.8079239726066589,317,1551,2.321898,-0.0005640255,198528,15035.240163326263,4764672,16.20619
0.0006777985,0.13639322,681.06,1422.75,0.7964926213026047,316,1552,2.3632777,0.00017854449,198656,15044.943611383438,4767744,20.200216
0.0013331799,0.22363283,683.75,1419.59,0.8012019544839859,319,1553,2.413671,-3.688487e-05,198784,15054.55002117157,4770816,19.021832
0.0006821028,0.14412434,680.4,1404.78,0.8121404945850372,271,1554,2.376595,-0.0011245222,198912,15065.857371807098,4773888,14.657281
0.0007578879,0.16292317,684.32,1404.47,0.8395794332027435,307,1555,2.3975239,-0.0015056253,199040,15075.852820396423,4776960,15.610643
0.0006995005,0.1566569,684.81,1406.96,0.7780435085296631,312,1556,2.4194474,-0.0014165206,199168,15085.69893693924,4780032,15.749229
0.00037439418,0.06738281,681.81,1402.78,0.7650676816701889,322,1557,2.3509345,-0.0007477413,199296,15095.236855745316,4783104,18.141012
0.0010648381,0.17545575,685.47,1414.17,0.8420921862125397,266,1558,2.4359822,0.0015661877,199424,15106.748160362244,4786176,17.680578
0.0006465837,0.14339192,698.61,1457.13,0.8124847859144211,302,1559,2.3811574,-0.0004882219,199552,15116.891635656357,4789248,21.126385
0.0006605217,0.16365561,700.21,1466.38,0.8140031397342682,313,1560,2.375531,-0.000814227,199680,15126.6773853302,4792320,14.929222
0.0005943566,0.14046223,693.33,1457.07,0.8077684491872787,343,1561,2.3390915,0.00024222331,199808,15135.61661362648,4795392,15.458554
0.00045641145,0.09562175,682.25,1425.08,0.8410033732652664,338,1562,2.4191437,-0.0009469328,199936,15144.684955120087,4798464,14.714516
0.00074490195,0.15917969,680.81,1422.31,0.8720024228096008,346,1563,2.477292,-0.00038635771,200064,15153.548339605331,4801536,12.651613
0.00064775115,0.12719725,665.49,1440.34,0.8698244243860245,348,1564,2.451309,-0.00050306966,200192,15162.355937480927,4804608,16.952122
0.00030947762,0.05395508,662.71,1435.7,0.8356995284557343,332,1565,2.4236202,-0.00091493863,200320,15171.592898368835,4807680,15.588927
0.000682042,0.14510092,662.62,1431.55,0.7987923473119736,266,1566,2.4538593,-0.0008538346,200448,15183.105523109436,4810752,16.710855
0.00068709045,0.14241537,657.58,1419.43,0.8478700071573257,314,1567,2.4541175,-0.0011759955,200576,15192.889160394669,4813824,12.680497
0.00065611093,0.13387044,657.77,1418.16,0.8049532175064087,325,1568,2.310307,-0.0008870707,200704,15202.322587251663,4816896,18.557968
0.00079970434,0.1731771,655.19,1420.06,0.8244196772575378,320,1569,2.4341125,-0.00039396697,200832,15211.905524015427,4819968,15.272877
0.0029350908,0.39860025,661.37,1432.24,0.7915139496326447,311,1570,2.430811,0.0057452656,200960,15221.759887218475,4823040,18.109924
0.0013991805,0.27734375,652.84,1422.4,0.7628234326839447,312,1571,2.3148901,0.0031670425,201088,15231.57915854454,4826112,17.499994
0.00084470265,0.21118166,654.93,1413.61,0.8468680679798126,278,1572,2.3575387,-0.0002075457,201216,15242.594664096832,4829184,16.520866
0.00082986697,0.204834,649.77,1391.29,0.7859417796134949,296,1573,2.4027424,-0.0014284443,201344,15252.966816425323,4832256,19.431715
0.0011216764,0.2192383,646.85,1394.99,0.8056504130363464,306,1574,2.3658128,0.00021874323,201472,15263.006046533585,4835328,15.888969
0.0009064436,0.20865884,646.65,1394.44,0.7796272784471512,311,1575,2.3487756,0.00012469056,201600,15272.861212968826,4838400,18.941507
0.00085007184,0.19433594,655.21,1423.15,0.8283959329128265,312,1576,2.311388,-0.0002733935,201728,15282.698666095734,4841472,15.526055
0.0007233943,0.16756184,654.72,1438.53,0.7965597063302994,319,1577,2.3250916,0.00038214956,201856,15292.310850858688,4844544,19.918354
0.0009763052,0.26407877,653.2,1435.19,0.8435731381177902,283,1578,2.3186564,-0.00089816103,201984,15303.135570049286,4847616,16.303404
0.00044692788,0.098470055,647.59,1421.35,0.8156503587961197,309,1579,2.2953672,-0.000832256,202112,15313.060958147049,4850688,15.718143
0.0002973888,0.059977215,647.58,1420.61,0.8538717478513718,315,1580,2.3150735,-0.0008449305,202240,15322.80360865593,4853760,14.874803
0.0020442647,0.29003906,637.48,1395.13,0.8605112284421921,326,1581,2.274933,0.0030707512,202368,15332.214259624481,4856832,14.554441
0.0020510287,0.4180501,644.16,1418.77,0.8278287202119827,337,1582,2.34853,0.0039569307,202496,15341.31061053276,4859904,21.592152
0.00089294265,0.19099934,646.33,1423.72,0.8472811430692673,292,1583,2.3752894,7.1260234e-05,202624,15351.813858509064,4862976,15.34299
0.0011432711,0.24698894,650.05,1437.06,0.7925705164670944,320,1584,2.317554,0.00018359069,202752,15361.388993024826,4866048,16.5946
0.0008563118,0.22965495,656.94,1440.5,0.7938927859067917,336,1585,2.304944,0.0005805298,202880,15370.510387659073,4869120,19.150293
0.00077119656,0.16927084,655.62,1438.96,0.8780796080827713,323,1586,2.3376062,-0.00014872018,203008,15380.000980377197,4872192,12.564697
0.001037555,0.2676595,659.42,1443.95,0.7948060929775238,319,1587,2.31424,-0.0005573993,203136,15389.61823296547,4875264,18.155846
0.0007942056,0.17187501,665.25,1465.68,0.8290608078241348,320,1588,2.3285773,0.00028874833,203264,15399.211812257767,4878336,18.279387
0.000751143,0.18204753,670.26,1485.08,0.8149577975273132,324,1589,2.3791168,-0.0005535735,203392,15408.68204665184,4881408,17.05349
0.0009937321,0.18758139,677.65,1505.74,0.853771835565567,325,1590,2.3050628,0.00088027155,203520,15418.11325788498,4884480,15.960875
0.000653129,0.12296551,676.44,1501.76,0.8290255218744278,279,1591,2.273948,-9.822483e-05,203648,15429.118378162384,4887552,16.027596
0.00076152664,0.17049155,672.96,1506.51,0.803676962852478,311,1592,2.3383377,0.00013224877,203776,15438.97808432579,4890624,18.983398
0.0005797952,0.12443034,678.67,1532.19,0.8106485903263092,341,1593,2.3527892,-0.0011693877,203904,15447.970991134644,4893696,18.581615
0.0004170214,0.10343424,670.75,1529.42,0.8492823243141174,343,1594,2.3980088,-0.0004533357,204032,15456.903054475784,4896768,17.097078
0.00047799302,0.09586589,676.87,1540.49,0.8628875017166138,303,1595,2.3606648,-0.0012026337,204160,15467.026972293854,4899840,15.606594
0.0007645586,0.16512044,670.75,1520.72,0.8398164361715317,330,1596,2.3412673,0.00029202053,204288,15476.313044548035,4902912,20.183811
0.0010810801,0.2781576,670.82,1520.6,0.8785389885306358,339,1597,2.3725603,-0.00014467415,204416,15485.368193864822,4905984,15.992058
0.0014302363,0.2521159,670.95,1527.3,0.8711064010858536,337,1598,2.3297484,0.0015329736,204544,15494.477339029312,4909056,17.038908
0.0007894392,0.16617839,671.33,1539.09,0.8390406668186188,329,1599,2.2928975,-0.0002694726,204672,15503.798818826675,4912128,16.78809
0.000536619,0.111572266,686.85,1577.48,0.8237372189760208,326,1600,2.3164623,0.0001042206,204800,15513.21662902832,4915200,20.808569
0.0022747116,0.34073895,678.21,1550.46,0.8377717137336731,315,1601,2.306725,0.0038876634,204928,15522.950888633728,4918272,18.578758
0.00096284464,0.22208661,679.82,1558.04,0.8833302408456802,324,1602,2.315678,0.0008755303,205056,15532.420849084854,4921344,12.14042
0.0012363446,0.31689453,682.27,1556.6,0.8754100799560547,280,1603,2.2724884,0.00080123835,205184,15543.35957288742,4924416,14.97249
0.0021948924,0.36987305,683.01,1559.04,0.8180652111768723,293,1604,2.274089,0.004157652,205312,15553.818708658218,4927488,20.540161
0.0035404093,0.5357259,686.32,1561.54,0.8760254979133606,309,1605,2.2835598,0.0067412974,205440,15563.755964517593,4930560,14.972477
0.0019483621,0.38712564,687.7,1564.19,0.8775069043040276,322,1606,2.3612504,0.0017159478,205568,15573.27479171753,4933632,18.335852
0.0008476521,0.16845705,682.45,1552.57,0.9011442437767982,351,1607,2.2681954,0.00019029513,205696,15582.008919000626,4936704,12.751778
0.00076911855,0.15551758,676.79,1552.59,0.8569600582122803,359,1608,2.3735886,-0.0006525956,205824,15590.555280447006,4939776,18.089205
0.000715818,0.13631186,675.1,1549.64,0.8665109872817993,284,1609,2.2090101,7.970153e-06,205952,15601.339259624481,4942848,24.28962
0.0053196657,0.39583334,671.58,1539.52,0.8944044187664986,319,1610,2.2822907,0.006715538,206080,15610.94663143158,4945920,13.634635
0.0009415941,0.17244466,673.43,1544.82,0.8515293002128601,328,1611,2.286551,0.0005377161,206208,15620.309039831161,4948992,17.032326
0.00068598444,0.15071616,671.92,1541.56,0.8488174676895142,328,1612,2.2111397,0.0002833608,206336,15629.651415109634,4952064,19.57764
0.0007134228,0.18473305,665.09,1521.81,0.8823258206248283,334,1613,2.1970065,-0.0004947118,206464,15638.836607694626,4955136,16.417393
0.00052525394,0.096842445,689.0,1520.4,0.8494735658168793,342,1614,2.2434354,-0.001101556,206592,15647.819915056229,4958208,20.10819
0.0061081545,0.60522455,690.97,1525.18,0.8957603648304939,288,1615,2.260302,0.011228741,206720,15658.45565199852,4961280,13.117346
0.00093663315,0.2351074,692.21,1534.31,0.8738321661949158,313,1616,2.3365657,-0.00070831494,206848,15668.259243011475,4964352,16.344128
0.00045620758,0.09065755,685.47,1520.21,0.8797625005245209,315,1617,2.270726,-0.00087930536,206976,15678.008708238602,4967424,15.602909
0.0005247367,0.1410319,685.74,1523.02,0.8664931952953339,332,1618,2.2233398,-0.00051640085,207104,15687.25731754303,4970496,20.666859
0.0006697678,0.15291342,685.53,1520.27,0.900840274989605,337,1619,2.3061337,-0.00016585973,207232,15696.356509447098,4973568,16.486443
0.0013839916,0.22379556,683.27,1509.84,0.8533771634101868,274,1620,2.3756385,0.00048102406,207360,15707.554140090942,4976640,19.082094
0.0012041146,0.24519858,679.9,1489.14,0.9453354813158512,309,1621,2.3134377,0.0009887355,207488,15717.496394872665,4979712,9.476157
0.0006175748,0.15079755,669.98,1465.04,0.8881680518388748,321,1622,2.3510919,5.709358e-05,207616,15727.067051887512,4982784,20.570902
0.0034961402,0.2845866,669.98,1465.04,0.9169475734233856,326,1623,2.3395283,0.0028509467,207744,15736.47267794609,4985856,12.919756
0.00289127,0.3827311,667.46,1454.6,0.8918892294168472,313,1624,2.1299345,0.0040789433,207872,15746.273608446121,4988928,19.861122
0.0010055919,0.22591147,668.23,1460.03,0.8891896232962608,321,1625,2.2741783,0.0014805471,208000,15755.834493637085,4992000,17.147154
0.00032755427,0.078125,685.42,1436.77,0.8747250735759735,283,1626,2.2491508,-7.335811e-05,208128,15766.672795295715,4995072,22.729622
0.003044651,0.35058594,683.15,1436.83,0.9178092330694199,315,1627,2.247087,0.0022578225,208256,15776.400611400604,4998144,14.050821
0.00076156575,0.18766275,679.3,1421.44,0.9088102355599403,348,1628,2.2180376,0.00043348622,208384,15785.225393295288,5001216,15.594618
0.0018336411,0.3309733,682.67,1428.37,0.8949870616197586,347,1629,2.128738,0.0021346533,208512,15794.068896770477,5004288,17.614655
0.0007081145,0.15364583,686.02,1439.22,0.883076012134552,330,1630,2.231649,-0.00015441547,208640,15803.364703416824,5007360,18.776306
0.00082125125,0.16153972,685.57,1433.98,0.9078956469893456,317,1631,2.1756034,0.000162422,208768,15813.047311067581,5010432,13.612967
0.00046815816,0.11669922,699.74,1444.62,0.9040611311793327,323,1632,2.1613944,-0.00019338205,208896,15822.557700157166,5013504,14.753216
0.00037288826,0.08105469,698.43,1437.17,0.9149858132004738,328,1633,2.2218046,-0.00051027746,209024,15831.91586971283,5016576,12.64387
0.0012354874,0.22916669,697.19,1440.83,0.8918649926781654,339,1634,2.1227345,0.0013072067,209152,15840.972709178925,5019648,16.92888
0.0008204566,0.21077473,694.57,1434.26,0.8818883672356606,327,1635,2.1524343,0.0006575286,209280,15850.355254411697,5022720,19.052542
0.0023480663,0.32014972,676.72,1449.53,0.8603133410215378,282,1636,2.1604388,0.004476703,209408,15861.247808218002,5025792,18.716175
0.0009592457,0.18196616,699.38,1449.38,0.875090166926384,320,1637,2.140111,0.0013658346,209536,15870.84984946251,5028864,11.651735
0.00069184805,0.17976888,709.98,1443.09,0.848700612783432,321,1638,2.0632946,-0.000153047,209664,15880.40006351471,5031936,16.053677
0.0006155479,0.1426595,708.46,1428.63,0.8582603633403778,310,1639,2.168949,-0.00040200085,209792,15890.310720205307,5035008,19.311382
0.00053770444,0.11067708,715.3,1443.32,0.8486372530460358,310,1640,2.0903828,0.00020024869,209920,15900.218772649765,5038080,19.004534
0.00045440655,0.08943685,711.07,1434.15,0.8830229192972183,311,1641,2.1900544,-0.0005091015,210048,15910.073426246643,5041152,16.082947
0.0010382781,0.18245442,713.13,1436.41,0.8748063445091248,280,1642,2.1394186,0.0001496247,210176,15921.008777618408,5044224,14.884144
0.0005204506,0.11531575,717.38,1455.62,0.8308366984128952,305,1643,2.0874646,-0.00065766985,210304,15931.081575393677,5047296,14.953684
0.0002544396,0.050455727,717.59,1458.65,0.8222754299640656,322,1644,2.0730224,-0.0005869236,210432,15940.623023986816,5050368,18.1577
0.00023629438,0.044921875,717.18,1469.01,0.870645210146904,336,1645,1.9932454,-0.00042312327,210560,15949.766669273376,5053440,17.16897
0.00051511725,0.109944664,721.22,1478.13,0.8197516947984695,282,1646,2.0905087,-0.00031575968,210688,15960.654205799103,5056512,17.050396
0.00043113064,0.11865235,722.94,1475.94,0.8613976836204529,307,1647,1.9910353,-0.00088133366,210816,15970.65982079506,5059584,16.984
0.0007902659,0.1883138,725.84,1486.13,0.8595980256795883,338,1648,2.0024183,0.00014449109,210944,15979.723930120468,5062656,15.207433
0.001128652,0.175944,702.81,1488.32,0.8642737865447998,346,1649,2.0516338,0.0010139314,211072,15988.590250492096,5065728,14.101823
0.0024520322,0.32804364,704.57,1503.08,0.8658724278211594,345,1650,2.0839703,0.005143973,211200,15997.49053812027,5068800,18.144096
0.0005516116,0.1468099,702.15,1500.84,0.8039464354515076,342,1651,2.0400908,0.0010423365,211328,16006.448253393173,5071872,21.27908
0.002386179,0.36791995,697.14,1489.58,0.8668660968542099,278,1652,1.9269655,0.0034804158,211456,16017.46900177002,5074944,13.857301
0.0011770028,0.259847,685.18,1483.97,0.8541599959135056,314,1653,2.0993996,0.0021005985,211584,16027.240511894226,5078016,15.918778
0.00049605384,0.0999349,682.74,1476.8,0.8522782474756241,323,1654,2.0544426,-0.0009046812,211712,16036.732676267624,5081088,20.121437
0.00047751007,0.11718749,682.77,1470.93,0.8830973207950592,327,1655,2.1687331,-0.0012211921,211840,16046.105294466019,5084160,18.143566
0.00091429736,0.21297202,676.17,1447.31,0.8829850628972054,316,1656,2.0943134,0.00031536067,211968,16055.80675315857,5087232,14.92912
0.0009963214,0.18709311,676.77,1450.76,0.8689696043729782,276,1657,2.1199074,-0.00053559605,212096,16066.926861763,5090304,17.132067
0.00047723684,0.10017903,636.73,1434.09,0.8554706871509552,301,1658,2.1281524,9.234723e-05,212224,16077.121320724487,5093376,21.10528
0.00031563168,0.0744629,636.75,1428.63,0.8897243067622185,308,1659,2.174819,-0.0007042845,212352,16087.089619874954,5096448,15.535798
0.0006629205,0.14241537,634.33,1429.72,0.8692853003740311,323,1660,2.1118972,0.00020075552,212480,16096.586338043213,5099520,20.278797
0.00073967944,0.20491534,634.62,1429.15,0.8609874397516251,334,1661,2.1687346,-0.00017456271,212608,16105.761471748352,5102592,19.006695
0.00052629964,0.11523438,633.35,1427.75,0.9104069694876671,353,1662,2.1651127,-0.0007013973,212736,16114.44578409195,5105664,14.324087
0.0016697304,0.3120117,631.65,1424.52,0.8974355235695839,293,1663,2.1969638,0.0015177754,212864,16124.915894508362,5108736,16.174078
0.0004628341,0.10449218,638.39,1454.9,0.8986238986253738,320,1664,2.191979,-0.00039866698,212992,16134.487850904465,5111808,17.67241
0.0004150837,0.076660156,637.01,1463.14,0.8978455290198326,332,1665,2.2298493,-0.0004758768,213120,16143.725858688354,5114880,15.915936
0.0004423916,0.10042317,638.93,1459.23,0.8706599771976471,334,1666,2.1836066,-0.0009630582,213248,16152.921330690384,5117952,17.326265
0.0008485506,0.2121582,635.43,1444.02,0.872702345252037,325,1667,2.1514292,-0.00064101635,213376,16162.352029800415,5121024,19.074747
0.000778951,0.21305338,634.83,1445.08,0.9096969440579414,329,1668,2.2003891,-0.00023391057,213504,16171.679893016815,5124096,11.292746
0.0007241551,0.20556639,644.64,1437.73,0.881994254887104,279,1669,2.2561815,7.614646e-05,213632,16182.663545370102,5127168,18.695312
0.0013053565,0.28898114,646.22,1440.72,0.8940161243081093,322,1670,2.2032769,0.0015470323,213760,16192.20485663414,5130240,16.39222
0.013679423,0.6071777,650.48,1451.39,0.8913159817457199,332,1671,2.249722,0.019279655,213888,16201.455615758896,5133312,17.336773
0.0011271734,0.31958008,650.13,1455.66,0.8800216242671013,346,1672,2.2345665,0.0008799654,214016,16210.319968223572,5136384,14.259707
0.0005869187,0.13769531,657.68,1478.5,0.8588218539953232,332,1673,2.2826853,-2.1790496e-05,214144,16219.56345129013,5139456,19.122208
0.0006247322,0.15283203,661.65,1490.88,0.8589394986629486,332,1674,2.175874,-0.00060452725,214272,16228.797581195831,5142528,16.194084
0.0006164212,0.16520183,666.87,1511.98,0.827205702662468,273,1675,2.1747487,-0.0010280769,214400,16240.025397539139,5145600,18.056099
0.00039531512,0.09903971,667.33,1516.88,0.8223635405302048,301,1676,2.154519,-0.00090604107,214528,16250.19959640503,5148672,21.080372
0.0012461242,0.22379558,693.65,1531.77,0.8586989790201187,310,1677,2.0890894,-0.0008873858,214656,16260.083684682846,5151744,16.581692
0.0014289788,0.2722168,692.52,1528.95,0.8558277636766434,319,1678,2.2670698,0.0017101897,214784,16269.695939064026,5154816,18.15261
0.00043898044,0.077636726,694.29,1534.94,0.923454649746418,320,1679,2.1256168,-0.0004873383,214912,16279.272266864777,5157888,11.499147
0.0004860932,0.11832682,698.19,1547.41,0.8721211105585098,358,1680,2.3234205,-0.0012698093,215040,16287.849793195724,5160960,17.781609
0.0005125352,0.12906902,702.77,1563.16,0.9053937569260597,355,1681,2.1714242,-0.0014977076,215168,16296.49421954155,5164032,13.536686
0.0018521181,0.3609212,708.48,1574.45,0.8487228751182556,345,1682,2.1731863,0.0028677224,215296,16305.392297744751,5167104,20.78099
0.0044945497,0.5345052,712.98,1584.85,0.8752368465065956,324,1683,2.1883712,0.010550512,215424,16314.874787569046,5170176,17.130856
0.00092592486,0.23966472,712.81,1585.7,0.8698773086071014,273,1684,2.2126398,0.0006459323,215552,16326.094420909882,5173248,13.915327
0.00040055308,0.09252929,713.53,1590.82,0.8750675842165947,307,1685,2.1036417,-0.00026405955,215680,16336.099823474884,5176320,18.818022
0.00077758246,0.18839517,708.73,1574.49,0.8743159919977188,316,1686,2.2651298,-0.00011584292,215808,16345.813481807709,5179392,16.129055
0.0008593265,0.21346028,706.97,1568.41,0.9152251854538918,322,1687,2.2313206,0.00039983934,215936,16355.334219455719,5182464,14.287041
0.0019210305,0.29370117,705.74,1561.51,0.8955918401479721,336,1688,2.1907196,0.0031483355,216064,16364.453217506409,5185536,15.133987
0.0009243564,0.19075522,705.49,1561.23,0.8994121998548508,305,1689,2.1241791,0.002138052,216192,16374.504965543747,5188608,14.702618
0.0012329821,0.29085284,710.65,1582.46,0.8457364141941071,328,1690,2.1896086,0.0012060065,216320,16383.849784851074,5191680,19.879694
0.00056354224,0.17032878,710.81,1591.35,0.8798301890492439,335,1691,2.1133926,0.00036046203,216448,16392.996405124664,5194752,15.515478
0.0005729093,0.13557944,699.46,1598.14,0.8870235830545425,340,1692,2.097392,0.0004739758,216576,16402.0092151165,5197824,16.769087
0.0015999983,0.2578939,711.59,1592.86,0.8973474204540253,337,1693,2.113481,0.0021724296,216704,16411.108154296875,5200896,14.155008
